181591,243747,72558,82265,82265,25528,37649,539496,11233,11415,25603,575953,13700,43486,43705,4391,23765,6109,21189,9260,6395,5919,9925,6395,136956,137528,139152,1661,28644,54587,8511,13700,231004,48153,132384,3114,22064,92706,571117,54416,14344,129107,6696,142176,17533,313680,318781,7212,5828,8924,24221,12324,470686,513640,33472,7649,7649,1289463,54696,12856,18236,5964,117400,13831,13999,3665,10063,17942,1510938,1550567,1553069,142250,147132,152466,159469,31900,33404,8725,4496,15338,11108,257245,264442,1817670,46013,3979,11634,1905102,1905606,2044919,2623292,2623861,23270,461594
150915,202571,56696,64280,64280,26992,39812,453763,8404,8540,27074,489377,12174,34787,34963,3114,16854,4332,15025,6563,4533,4195,7039,4533,101086,101492,102642,1476,25456,48515,7562,12174,184360,42795,72918,2767,12151,51063,410672,29975,11115,100036,5188,110163,13587,243048,247000,5768,5564,8521,23129,9860,393919,436524,25936,5930,5930,875026,46277,10473,14859,4859,109031,10991,11125,3101,8515,15178,1090600,1136258,1139141,97470,100814,104471,109710,36119,37823,6654,3428,11695,8470,196261,201643,1340815,35087,3180,8872,1392866,1392961,1387475,1876754,1876734,18030,357657
86287,115822,31686,35925,35925,11277,16631,266649,4658,4736,11309,282694,8884,28950,29094,2722,14739,3788,13141,5741,3967,3670,6155,3967,86924,87278,88284,1077,18573,35397,5519,8884,148044,31226,59089,2018,9847,41379,323348,24289,7754,69775,3619,76837,9477,169528,172282,4800,2787,4269,11586,8204,250618,271819,18090,4135,4135,655470,22451,5405,7666,2507,58759,4144,4192,1505,4131,7362,770948,797799,799494,66331,68605,71094,74221,22758,23832,4361,2247,7663,5550,128907,132124,931526,22990,2648,5814,948387,948103,981929,1263474,1263605,12576,249464
115110,154511,41151,46656,46656,18707,27590,336778,6218,6318,18764,361860,10912,28232,28374,2914,15775,4053,14062,6143,4245,3929,6587,4245,90266,90646,91724,1324,22817,43486,6777,10912,165038,38360,65549,2481,10927,45904,368301,26945,9569,86135,4466,94853,11699,209275,212679,4682,4267,6534,17731,8002,325930,358562,22329,5106,5106,737679,34055,8624,12234,4000,85566,7971,8067,2282,6264,11170,903698,939660,941930,79117,81828,84799,85742,29917,31326,4712,2428,8282,5996,141811,142780,1084758,24845,2582,6282,1126143,1126293,1133465,1495449,1495479,15526,307959
87993,118111,25667,29101,29101,9478,13981,216009,3489,3546,9507,229062,6800,25137,25264,1938,10505,2700,9366,4093,2826,2616,4387,2826,66483,66737,67454,824,14218,27094,4223,6800,113198,23902,55145,1545,9191,38617,264241,22669,6983,62852,3259,69216,8535,152710,155193,4169,2930,4489,12181,7123,234181,256149,16297,3725,3725,533841,18109,4337,6149,2011,43893,3849,3895,1213,3333,5941,617481,635058,636169,65330,67574,70022,69729,21111,22106,3514,1809,6176,4472,106777,106476,742527,18527,2298,4685,748867,748495,759018,988264,988306,11328,224718
174916,234787,61860,70136,70136,30042,44311,599038,8516,8656,30131,637590,16641,32467,32630,4151,22470,5776,20035,8754,6044,5595,9384,6044,120797,121338,122872,2016,34796,66314,10337,16641,234732,58500,79366,3784,13228,55579,509757,32624,13597,122368,6344,134760,16621,297314,302148,5384,5970,9140,24805,9201,456498,501852,31726,7254,7254,1012038,49380,11065,15695,5133,127656,8427,8529,3308,9086,16197,1268774,1329863,1333724,107175,110853,114872,117274,44508,46608,6787,3497,11930,8639,203205,205674,1539648,35787,2969,9049,1628053,1628844,1557260,2175736,2175371,22056,437509
80682,108297,29156,33056,33056,11218,16545,252140,3734,3795,11251,267186,7072,23515,23635,1726,9351,2401,8335,3640,2516,2327,3907,2516,60318,60543,61182,857,14786,28180,4394,7072,108757,24858,39569,1606,6594,27708,235606,16265,7306,65749,3409,72405,8928,159744,162340,3900,3235,4954,13447,6665,249092,273816,17046,3896,3896,523250,24616,5738,8140,2662,54355,4705,4761,1649,4530,8074,624757,644009,645225,50273,51998,53884,57589,16466,17242,3559,1836,6258,4531,104078,107888,753000,18772,2151,4747,760070,759707,732600,999314,999204,11850,235070
124213,166727,43125,48894,48894,18124,26731,361471,6252,6353,18178,385489,7228,27234,27370,2151,11642,2991,10379,4534,3133,2897,4863,3133,73048,73329,74125,875,15113,28805,4492,7228,122753,25410,66616,1642,11104,46651,296917,27386,9217,82950,4303,91347,11264,201541,204817,4518,3678,5632,15287,7718,301009,328254,21506,4917,4917,685309,31748,8997,12761,4173,69636,6345,6421,2126,5840,10412,810417,831525,832858,71254,73699,76372,78436,25790,27005,4457,2296,7835,5676,132987,135108,967941,23508,2490,5944,995625,995543,949461,1334150,1333961,14952,296575
152214,204315,56645,64224,64224,24550,36207,515583,7475,7597,24619,547284,10638,35004,35182,2932,15872,4078,14154,6184,4270,3953,6630,4270,97465,97848,98932,1289,22242,42386,6607,10638,170459,37391,90503,2419,15084,63377,413905,37202,13765,123888,6424,136431,16824,301005,305898,5803,4931,7553,20499,9920,419878,451758,32120,7341,7341,952068,48188,11487,16295,5329,108238,8665,8769,3229,8866,15808,1156729,1196876,1199411,91856,95005,98452,102774,33659,35247,6123,3154,10761,7794,181100,185543,1385091,32284,3203,8164,1450931,1451361,1416774,1963457,1963316,22330,442941
85193,114354,36780,41702,41702,24221,35725,334942,4397,4467,24293,363640,6530,21137,21242,1750,9483,2438,8454,3695,2551,2362,3963,2551,58452,58683,59329,790,13652,26017,4056,6530,103251,22951,44348,1483,7391,31055,233653,18227,8064,72587,3763,79936,9857,176362,179228,3504,3470,5313,14419,5989,270297,296767,18820,4301,4301,546413,30908,6039,8566,2800,68437,4903,4963,2071,5686,10137,679590,707411,709169,52967,54781,56768,59768,17053,17858,3544,1826,6230,4511,104326,107411,816538,18692,1934,4725,835095,834963,736786,1098720,1098319,13085,259523
119110,159879,44425,50366,50366,24574,36241,384798,6004,6103,24644,415545,7943,24250,24370,2252,12191,3134,10869,4749,3280,3033,5090,3280,72201,72495,73327,962,16604,31646,4933,7943,126750,27913,65986,1806,10998,46208,305843,27125,10304,92732,4811,102119,12592,225306,228968,4022,4115,6301,17103,6873,336949,368454,24043,5497,5497,723183,31658,6510,9233,3018,69364,6207,6281,2122,5826,10384,857901,884967,886676,68602,70955,73528,76324,25731,26945,4503,2320,7915,5733,133604,136477,1023063,23746,2217,6005,1040458,1040175,974984,1389398,1389130,16716,331547
149021,200027,64124,72702,72702,32894,48515,500762,9330,9481,32991,543235,10934,31855,32017,2957,16008,4115,14271,6235,4307,3985,6687,4307,94824,95211,96304,1326,22861,43570,6793,10934,169860,38436,75314,2486,12552,52742,390029,30959,10053,90475,4692,99634,12288,219821,223396,5282,4443,6803,18467,9028,342535,376552,23455,5361,5361,863605,46448,11204,15892,5198,94740,9174,9286,3113,8546,15236,1037819,1066647,1068467,75041,77613,80430,87418,29561,30953,5832,3004,10250,7422,169527,176707,1245133,30747,2913,7775,1279873,1279742,1190691,1732379,1732015,16308,323478
120523,161778,56570,64139,64139,29021,42805,436424,7510,7631,29110,473165,7761,28743,28888,2676,14483,3722,12913,5643,3895,3604,6049,3895,85717,86067,87055,939,16228,30926,4820,7761,139262,27281,71233,1762,11873,49883,325756,29282,11313,101814,5279,112121,13827,247369,251393,4768,4943,7569,20545,8147,379780,417251,26397,6031,6031,789653,44261,10312,14626,4783,100701,7740,7834,2964,8144,14519,981867,1020743,1023200,76812,79445,82326,86981,32567,34102,5526,2846,9710,7033,162610,167394,1190642,29127,2629,7367,1237412,1237560,1175618,1647710,1647455,18351,364017
165087,221593,74573,84549,84549,37780,55723,534056,10153,10319,37891,582266,13043,33294,33462,3853,20857,5361,18595,8126,5613,5193,8712,5613,115303,115803,117229,1581,27269,51971,8099,13043,204971,45847,85227,2961,14203,59683,459753,35034,12551,112953,5858,124387,15338,274434,278895,5523,5085,7785,21132,9435,413818,452746,29284,6693,6693,1031894,49034,14382,20400,6671,98491,10328,10454,3286,9023,16084,1204822,1228529,1230026,100794,104251,108033,114059,35788,37473,6946,3580,12214,8844,204378,210573,1440637,36639,3046,9266,1495818,1495939,1446152,2027551,2027349,20359,403839
195304,262154,73159,82947,82947,36257,53478,657052,10259,10426,36364,703842,14733,31011,31167,3794,20538,5279,18310,8002,5526,5113,8579,5526,111754,112247,113650,1785,30805,58708,9153,14733,212762,51786,81269,3348,13544,56911,475052,33407,13121,118083,6123,130034,16035,286895,291559,5143,6026,9225,25043,8791,446674,492486,30614,6998,6998,1058564,52622,11831,16782,5488,118826,10947,11082,3526,9682,17260,1289273,1335996,1338945,99882,103309,107055,112662,38337,40144,6925,3568,12170,8812,204064,209828,1548867,36510,2837,9233,1612714,1613010,1471498,2172882,2172304,21284,422176
116953,156985,36885,41819,41819,22646,33401,389953,4460,4533,22713,417199,9589,32462,32625,2794,15121,3887,13482,5891,4070,3766,6318,4070,91959,92322,93355,1162,20051,38215,5957,9589,157870,33710,66701,2179,11116,46708,352066,27417,8862,79754,4135,87827,10831,193772,196922,5383,4015,6147,16688,9200,306231,336969,20677,4726,4726,708700,32855,6178,8763,2866,75188,5562,5632,2202,6046,10776,857695,890344,892408,71527,73982,76665,79976,24406,25557,4683,2412,8228,5959,138498,141902,1034245,24693,2970,6244,1057768,1057563,991663,1407718,1407448,14377,285143
135330,181653,65433,74187,74187,29938,44160,541332,9538,9693,30031,581056,13681,24872,24997,3006,16269,4183,14506,6338,4377,4050,6795,4377,88832,89222,90334,1659,28607,54516,8499,13681,182373,48091,74281,3109,12380,52017,423925,30534,10508,94565,4903,104136,12841,229755,233491,4125,5023,7690,20871,7050,363141,401587,24516,5603,5603,896409,50476,12121,17193,5622,102373,9999,10122,3383,9288,16556,1084676,1115601,1117555,88749,91791,95122,100587,33784,35377,6246,3217,10977,7949,183626,189242,1306863,32929,2275,8327,1361058,1361265,1258636,1837911,1837492,17045,338095
214039,287299,73858,83738,83738,32994,48663,550428,9287,9438,33090,592956,16999,30871,31027,3281,17758,4564,15831,6917,4778,4423,7416,4778,100706,101133,102346,2060,35543,67741,10562,16999,216708,59756,75796,3864,12633,53079,488794,31158,12183,109627,5683,120725,14888,266355,270685,5118,6240,9553,25934,8749,429760,476883,28423,6498,6498,1050214,48433,10951,15531,5079,102762,10584,10713,3245,8910,15887,1245704,1281563,1283826,100364,103808,107571,116017,38763,40588,7573,3902,13311,9638,220818,229496,1513378,39931,2823,10098,1575516,1575697,1537385,2129674,2129518,19760,391955
150338,201794,67400,76417,76417,30472,44944,452877,9359,9512,30562,492951,10948,33052,33218,2785,15076,3876,13440,5873,4056,3753,6296,4056,92369,92734,93762,1327,22893,43627,6801,10948,167413,38485,84184,2488,14031,58953,402784,34604,12758,114824,5954,126451,15594,278982,283519,5483,5196,7958,21597,9368,420961,460743,29770,6804,6804,903215,53701,12637,17923,5861,110686,10315,10440,3600,9881,17613,1104931,1138748,1140883,79992,82735,85736,92633,34130,35737,6203,3197,10903,7896,180900,187988,1328870,32709,3024,8272,1373226,1373234,1366156,1858982,1858955,20697,410535
131201,176110,48468,54954,54954,22821,33659,411694,7767,7895,22890,442479,9629,23352,23469,2323,12576,3231,11211,4899,3383,3131,5253,3383,72811,73112,73972,1167,20130,38364,5979,9629,138736,33840,50082,2187,8346,35071,304988,20587,8085,72756,3773,80123,9880,176769,179645,3872,3654,5596,15192,6619,276367,304347,18863,4311,4311,659311,29605,6957,9868,3228,66496,7026,7111,1982,5446,9710,788155,813461,815060,64029,66223,68627,72785,23056,24143,4501,2316,7906,5726,132041,136314,951287,23717,2137,5999,969091,968816,847509,1287881,1287386,13115,260125
50680,68027,15936,18067,18067,10659,15719,139917,1979,2011,10690,152076,3842,15657,15734,1368,7407,1903,6604,2884,1993,1844,3094,1993,44791,44972,45478,467,8030,15305,2386,3842,71151,13502,28026,872,4671,19625,150952,11520,4345,39114,2029,43074,5310,95036,96580,2597,2539,3886,10553,4436,161650,180481,10140,2318,2318,312080,12009,2226,3160,1034,38059,2454,2483,803,2210,3940,394562,417808,419276,33983,35148,36422,39408,6505,6810,2324,1196,4081,2956,67312,70382,489483,12247,1433,3097,477958,477406,465834,617710,617663,7049,139847
174656,234436,58739,66597,66597,27073,39932,532924,9078,9224,27153,568882,14584,32861,33026,3219,17429,4479,15540,6790,4691,4339,7279,4691,101411,101830,103019,1768,30494,58114,9059,14584,201128,51265,91859,3315,15309,64326,480172,37760,14686,132174,6852,145554,17951,321133,326356,5450,6169,9448,25642,9313,486054,533086,34266,7831,7831,1133146,60226,14681,20824,6808,114453,8549,8653,4035,11081,19753,1332624,1360471,1362227,96726,100043,103672,112180,38757,40584,7437,3830,13069,9464,216589,225335,1587519,39209,3003,9916,1632700,1632564,1649103,2218242,2218309,23824,472565
154066,206800,67468,76495,76495,30696,45275,435362,9376,9529,30786,475677,11264,29107,29253,3057,16552,4256,14759,6448,4456,4122,6914,4456,94203,94603,95733,1367,23554,44889,6998,11264,171511,39595,69602,2560,11599,48740,384749,28610,11501,103499,5368,113976,14059,251463,255552,4825,5309,8128,22061,8248,393861,434498,26834,6133,6133,984776,57899,15159,21504,7032,111204,10817,10948,3879,10653,18991,1179465,1205545,1207191,87477,90477,93759,101094,31864,33366,6518,3355,11456,8295,189963,197500,1404774,34366,2662,8690,1464254,1464522,1504140,1980504,1980667,18655,370039
139388,187098,68167,77287,77287,30952,45652,575800,8076,8209,31043,615052,14826,27478,27615,2911,15760,4049,14049,6139,4241,3924,6583,4241,89446,89826,90901,1797,30997,59074,9207,14826,190631,52112,38078,3371,6347,26665,380263,15652,12071,108647,5634,119645,14753,263973,268265,4555,5162,7908,21464,7787,402387,441906,28166,6437,6437,858079,54252,13105,18588,6077,131368,10462,10591,3636,9981,17794,1115409,1171185,1174707,79166,81882,84852,93468,32332,33856,6467,3332,11367,8232,187115,195970,1370710,34099,2514,8622,1421252,1421357,1306936,1920001,1919534,19583,388449
84618,113582,30883,35016,35016,16540,24393,274712,4994,5074,16588,296374,5548,20420,20523,1888,10224,2629,9114,3982,2752,2547,4271,2752,60636,60882,61580,671,11600,22109,3447,5548,98903,19501,43075,1262,7179,30164,218878,17706,6265,56380,2924,62086,7656,136979,139208,3386,3245,4972,13493,5789,224938,249780,14618,3341,3341,489816,21454,5798,8224,2690,48166,4237,4289,1437,3946,7037,577666,593521,594521,50709,52449,54350,57259,13522,14160,3287,1694,5778,4183,96625,99615,693954,17333,1867,4383,688118,687544,607933,902925,902599,10163,201573
180403,242154,68086,77196,77196,30777,45392,593649,8363,8498,30868,633015,15977,36342,36524,2969,16085,4135,14340,6266,4329,4005,6719,4329,99631,100020,101119,1936,33407,63667,9925,15977,208602,56163,82577,3631,13763,57827,483600,33945,13723,123518,6404,136024,16775,300107,304986,6027,4493,6880,18672,10302,425496,459304,32022,7319,7319,913779,44661,12021,17049,5574,130495,9893,10013,2992,8218,14649,1180057,1246757,1250969,89314,92378,95729,104043,37994,39784,7054,3634,12399,8980,205229,213776,1464807,37196,3326,9404,1524718,1524914,1432992,2064412,2064036,22264,441620
213451,286510,92063,104381,104381,40365,59537,666937,15391,15641,40484,723062,17706,34306,34478,3754,20323,5223,18119,7916,5468,5060,8489,5468,114217,114708,116095,2146,37022,70556,10999,17706,235208,62240,83577,4022,13931,58528,526477,34357,14796,133147,6903,146627,18082,323500,328760,5688,8497,13012,35316,9721,544585,609619,34519,7890,7890,1057751,64311,16129,22878,7482,139630,15260,15446,4309,11834,21094,1322031,1369842,1372862,97335,100674,104324,114520,45520,47665,8102,4174,14236,10308,234975,245455,1618397,42709,3137,10799,1687923,1688174,1875075,2601382,2602146,23999,476044
232242,311734,103516,117363,117363,45034,66419,897426,17767,18057,45165,960648,21152,38685,38878,4461,24155,6210,21534,9412,6500,6014,10087,6500,133657,134240,135888,2565,44226,84285,13140,21152,278178,74351,105283,4807,17547,73728,635373,43279,16926,152343,7900,167765,20689,370139,376158,6414,7829,11987,32540,10964,578254,638196,39497,9029,9029,1468738,82371,21765,30871,10094,175445,16248,16445,5521,15156,27019,1791735,1847149,1850648,135447,140093,145174,159426,64423,67458,11331,5836,19913,14418,328666,343315,2194173,59738,3538,15106,2306861,2307530,2309834,3270521,3270531,27462,544676
164635,220986,87079,98731,98731,35283,52040,559920,13445,13663,35387,608970,13143,32919,33084,4355,23574,6058,21018,9183,6345,5869,9845,6345,125580,126150,127759,1593,27479,52368,8163,13143,216165,46193,70859,2986,11810,49621,447352,29129,12212,109898,5697,121022,14924,267007,271350,5458,9425,14432,39178,9329,508537,580704,28492,6511,6511,1038715,52536,12603,17877,5846,146043,13945,14115,3519,9666,17234,1340998,1415211,1419897,97011,100336,103977,119221,39188,41036,8918,4594,15673,11350,254577,270249,1690292,47023,3010,11892,1775889,1776349,1870840,2481454,2481839,19808,392915
170002,228191,88780,100657,100657,37676,55570,611789,10360,10530,37787,660106,13992,33514,33685,4019,21759,5593,19400,8476,5856,5418,9090,5856,119060,119585,121070,1696,29259,55759,8692,13992,215204,49187,74308,3180,12384,52036,459425,30545,15945,143490,7440,158017,19487,348630,354298,5557,7778,11910,32328,9501,552869,612419,37202,8503,8503,1135003,66582,17458,24763,8099,152911,15880,16074,4460,12252,21839,1428129,1484991,1488582,104344,107922,111837,119238,38549,40365,7505,3865,13189,9554,219828,227434,1716469,39573,3064,10008,1842747,1844183,1960241,2622361,2622836,25862,513023
75238,100991,48070,54502,54502,21734,32058,313809,6116,6214,21799,341822,6556,25489,25615,2546,13780,3543,12286,5370,3707,3432,5755,3707,79686,80018,80959,795,13706,26122,4071,6556,124527,23045,49301,1490,8217,34524,262909,20266,7084,63763,3306,70219,8658,154921,157440,4227,5411,8286,22486,7223,296538,337961,16529,3779,3779,577317,30249,7226,10250,3351,62805,9159,9271,2025,5566,9922,697243,717397,718671,70493,72911,75555,80739,14636,15326,4647,2394,8166,5914,135473,140800,859775,24499,2331,6195,942085,943048,951737,1293710,1293744,11493,227975
112028,150374,44643,50615,50615,22046,32516,360125,5496,5585,22112,387822,8850,25881,26011,2711,14673,3772,13080,5716,3949,3655,6129,3949,83582,83937,84937,1074,18506,35264,5498,8850,144471,31107,60196,2010,10031,42154,321374,24745,8868,79808,4136,87888,10837,193903,197056,4291,4686,7176,19470,7336,319216,355087,20692,4729,4729,701734,36778,8117,11514,3765,82193,5909,5980,2465,6768,12065,859439,891486,893511,73526,76050,78807,83734,24024,25156,5099,2627,8960,6489,149447,154510,1047904,26885,2367,6798,1064616,1064240,1107940,1496519,1496698,14385,285338
86870,116604,31362,35559,35559,14190,20929,245343,3464,3520,14231,263056,6422,22734,22849,2307,12490,3210,11137,4868,3361,3109,5218,3361,71859,72160,73014,779,13428,25590,3991,6422,116217,22574,46942,1461,7825,32872,250129,19298,6951,62567,3245,68900,8496,152011,154485,3768,3410,5222,14179,6443,245071,271151,16221,3707,3707,542720,17160,4783,6786,2219,49947,3017,3053,1148,3159,5629,643725,669016,670614,63815,66003,68397,70696,15099,15810,3766,1940,6617,4792,111743,114107,784762,19855,2078,5020,818605,818739,753158,1015077,1014808,11279,223694
89898,120669,32662,37032,37032,13385,19743,245885,4475,4548,13427,263303,6498,22482,22595,1786,9665,2484,8618,3765,2601,2407,4037,2601,60516,60749,61409,787,13587,25893,4035,6498,105121,22841,54104,1476,9016,37887,251854,22239,8177,73594,3815,81043,9994,178801,181709,3727,2885,4415,11985,6372,259668,281688,19078,4363,4363,562242,19708,4728,6707,2194,48139,4233,4284,1322,3626,6464,657334,678102,679414,62610,64757,67106,66671,17501,18325,3222,1661,5664,4102,98106,97659,777353,16992,2056,4295,846180,847068,808150,1070776,1070617,13265,263115
93680,125745,36130,40964,40964,18161,26787,283991,4646,4723,18215,306929,9907,26453,26585,2431,13164,3384,11732,5127,3543,3277,5498,3543,78229,78545,79444,1201,20715,39479,6155,9907,146093,34827,61422,2252,10236,43012,333988,25248,8251,74249,3850,81768,10083,180402,183336,4385,2878,4405,11956,7497,261279,282716,19251,4400,4400,717308,27498,6127,8692,2842,75076,5736,5807,1842,5060,9021,871809,910139,912560,72445,74930,77647,81839,21481,22493,4793,2469,8423,6099,140908,145217,1057427,25268,2419,6390,1034290,1033175,980716,1286736,1286519,13384,265471
70586,94744,24863,28191,28191,14636,21589,197549,5159,5244,14681,216528,6180,21465,21573,1881,10185,2617,9079,3968,2742,2536,4255,2742,61531,61776,62471,750,12923,24629,3840,6180,104049,21726,49967,1405,8328,34990,241070,20539,6444,57991,3006,63861,7874,140895,143187,3560,1768,2707,7352,6083,194008,207369,15033,3436,3436,492053,14614,3375,4788,1566,44322,3847,3895,979,2689,4793,586112,610948,612516,56816,58765,60896,64693,12131,12703,3679,1894,6463,4680,107513,111415,723759,19388,1963,4902,722004,721457,718813,935295,935284,10452,207335
159564,214179,65309,74045,74045,29255,43150,526600,9748,9907,29341,565848,11793,28675,28819,2886,15629,4017,13937,6088,4206,3892,6530,4206,90150,90525,91594,1429,24659,46994,7327,11793,170701,41455,75386,2683,12565,52792,397944,30989,12583,113257,5873,124722,15381,275175,279650,4756,4889,7488,20321,8127,405969,442782,29363,6711,6711,976520,55083,13436,19058,6234,122487,7934,8030,3690,10136,18069,1206338,1251122,1253950,85864,88810,92029,98698,35480,37150,6452,3325,11343,8215,188715,195572,1449411,34030,2623,8605,1476894,1476548,1391455,1955824,1955478,20414,404933
85970,115398,35990,40804,40804,17962,26491,247427,4188,4255,18012,269271,6396,21564,21671,1947,10541,2710,9398,4105,2838,2625,4404,2838,63030,63283,64003,775,13372,25484,3972,6396,107026,22481,46667,1454,7777,32679,240245,19183,7635,68726,3564,75680,9332,166974,169688,3575,2963,4537,12316,6113,247709,269882,17819,4071,4071,541923,24748,5775,8190,2678,60012,4549,4605,1659,4554,8119,659925,685869,687508,57900,59886,62057,60903,18615,19493,2918,1502,5126,3712,89581,88395,775834,15379,1972,3891,785957,785739,788746,1058068,1058080,12387,245708
149676,200907,83318,94463,94463,36774,54239,636907,9423,9577,36882,683366,10208,33441,33611,2871,15543,3996,13857,6054,4182,3871,6492,4182,94594,94969,96032,1238,21342,40673,6341,10208,164699,35879,84522,2320,14088,59190,394399,34746,15367,138304,7169,152303,18782,336024,341486,5545,4325,6624,17984,9478,456505,488954,35855,8196,8196,1104045,63907,15038,21331,6975,122767,9346,9457,4282,11760,20962,1322180,1354672,1356724,83167,86019,89138,99532,27456,28749,6819,3512,11985,8679,195948,206631,1563482,35954,3058,9090,1632170,1632571,1551986,2233954,2233623,24928,494472
165533,222192,64930,73618,73618,29360,43302,457739,7487,7609,29446,494794,16054,33412,33580,3946,21369,5492,19050,8322,5751,5320,8925,5751,117423,117939,119397,1945,33570,63978,9973,16054,227406,56438,83027,3648,13839,58142,503827,34129,12868,115817,6006,127544,15728,281395,285972,5541,5453,8349,22665,9469,429645,471398,30027,6865,6865,1021707,41767,10951,15531,5078,111354,8077,8175,2797,7686,13698,1243824,1295910,1299200,104061,107631,111534,116673,39812,41688,7057,3636,12402,8981,208573,213855,1514003,37211,3055,9410,1717732,1720736,1824353,2320947,2321370,20876,414086
184593,247776,81589,92503,92503,35966,53046,681938,11529,11716,36071,729725,17181,39947,40148,4092,22155,5694,19755,8631,5962,5517,9254,5962,127080,127615,129127,2082,35925,68467,10675,17181,244714,60398,103185,3904,17197,72258,564900,42416,17410,156685,8126,172547,21278,380687,386876,6625,6963,10661,28939,11323,569096,622403,40621,9286,9286,1216651,66567,15187,21541,7044,133530,11782,11926,4460,12247,21834,1462083,1502895,1505473,115496,119455,123790,129151,49565,51900,7976,4109,14018,10153,236225,241736,1748420,42061,3655,10637,2001618,2005455,1822793,2549347,2548599,28243,560196
164827,221243,78111,88561,88561,34766,51279,550965,10093,10255,34870,596090,12620,31912,32071,3283,17770,4567,15842,6922,4782,4425,7422,4782,101796,102224,103437,1531,26389,50291,7841,12620,188341,44364,78060,2869,13009,54664,427385,32088,11705,105344,5463,116008,14307,255944,260106,5293,7273,11139,30232,9044,446062,501755,27311,6242,6242,1024121,56360,13590,19277,6303,128049,10429,10554,3776,10369,18487,1269163,1318197,1321293,92721,95903,99381,111843,30846,32300,7800,4018,13710,9927,223564,236373,1558191,41129,2920,10400,1697837,1699497,1756204,2353278,2353510,18987,376634
160355,215240,69847,79190,79190,24364,35936,593612,8383,8519,24438,626569,10694,30373,30526,2901,15705,4038,14004,6119,4225,3912,6560,4225,92149,92527,93600,1296,22358,42612,6642,10694,165538,37588,63963,2432,10660,44791,364374,26292,12363,111261,5769,122524,15107,270322,274718,5036,4482,6867,18639,8607,393998,428278,28845,6591,6591,837040,51649,13095,18572,6073,110209,8962,9071,3460,9505,16941,1040512,1076577,1078856,80430,83190,86206,89776,30267,31693,5346,2754,9396,6804,158360,162026,1240690,28192,2776,7128,1247569,1246959,1225581,1851779,1851692,20055,397791
113512,152367,50812,57611,57611,22635,33385,331513,5782,5876,22702,360091,10770,23712,23832,2414,13076,3364,11660,5094,3518,3258,5463,3518,75147,75460,76355,1304,22519,42919,6692,10770,148809,37859,64239,2448,10706,44985,348764,26407,9354,84183,4365,92707,11432,204535,207860,3934,4633,7093,19252,6721,325272,359915,21827,4989,4989,715971,33289,11250,15957,5219,95271,6717,6797,2230,6125,10919,902631,946027,948768,78774,81477,84431,82381,26526,27777,3914,2019,6880,4981,120728,118622,1067254,20642,2168,5220,1073058,1072624,1075178,1435311,1435322,15174,300980
81412,109278,42764,48486,48486,19582,28883,303701,4784,4862,19641,328204,8004,22894,23008,2353,12738,3274,11358,4962,3428,3172,5321,3428,72992,73300,74169,970,16738,31897,4972,8004,128019,28138,54546,1819,9091,38198,288199,22421,8561,77035,3993,84832,10462,187168,190210,3797,3221,4933,13387,6489,274476,298484,19970,4565,4565,615651,28161,8648,12266,4011,78342,6196,6270,1886,5182,9235,770836,806892,809168,67194,69500,72021,74056,17310,18125,3940,2029,6923,5014,117270,119363,928068,20770,2093,5251,881262,879801,875868,1204004,1203988,13886,275424
53474,71777,21415,24281,24281,10609,15647,150824,2860,2906,10640,163586,3606,15089,15164,1212,6555,1686,5845,2551,1764,1633,2738,1764,40886,41045,41491,437,7544,14375,2241,3606,65756,12679,34823,820,5802,24385,155349,14314,5328,47965,2489,52818,6514,116532,118428,2500,1948,2981,8092,4276,170433,185110,12436,2844,2844,360478,13428,4444,6304,2061,32646,2825,2859,899,2471,4405,421131,432673,433400,37884,39184,40605,42525,11144,11669,2445,1258,4295,3110,72073,74046,507272,12884,1379,3257,496822,496277,499690,663335,663349,8645,171484
102017,136937,43811,49672,49672,24191,35680,304086,5972,6070,24262,334418,9256,23385,23504,2411,13045,3353,11631,5082,3510,3248,5448,3510,74690,75003,75893,1124,19357,36887,5752,9256,138166,32539,76204,2103,12700,53364,345717,31324,11113,100023,5185,110148,13583,243018,246970,3878,4088,6260,16989,6629,353831,385099,25930,5928,5928,783796,32371,8480,12030,3933,87115,7298,7386,2169,5957,10617,959118,1000358,1002963,79610,82342,85328,89433,24756,25923,5204,2682,9147,6625,153496,157716,1160559,27440,2140,6940,1177619,1177239,1138665,1472413,1472256,18030,357613
78458,105311,32671,37042,37042,17051,25149,241227,4359,4430,17101,261533,5683,20021,20121,1660,8980,2310,8008,3498,2417,2237,3750,2417,55358,55574,56188,688,11886,22648,3530,5683,94425,19979,60397,1292,10068,42296,245001,24829,8683,78148,4050,86058,10612,189867,192954,3319,3677,5631,15283,5674,288623,316749,20260,4631,4631,549106,22061,6439,9132,2985,65970,4246,4296,1478,4059,7236,683033,716841,718976,57238,59200,61348,65497,13419,14050,3821,1970,6718,4863,111553,115815,834718,20153,1829,5096,850326,850103,845300,1106751,1106731,14083,279398
